Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,City,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,Payment Mode
ORD-101154,2023-01-21,2023-01-26,First Class,CUST-1616,Customer 59,Corporate,South,Gujarat,Ahmedabad,Technology,Accessories,Accessories Item 12,6,0.1,27774.49,5657.37,Debit Card
ORD-101155,2022-07-29,2022-08-01,First Class,CUST-1626,Customer 314,Home Office,West,Gujarat,Vadodara,Office Supplies,Binders,Binders Item 3,5,0.05,4408.08,369.94,Debit Card
ORD-101156,2023-04-20,2023-04-23,First Class,CUST-1184,Customer 134,Corporate,South,Maharashtra,Pune,Furniture,Chairs,Chairs Item 11,5,0.0,50093.35,6951.95,Net Banking
ORD-101157,2023-02-22,2023-02-26,Standard Class,CUST-1217,Customer 235,Consumer,North,Kerala,Thiruvananthapuram,Furniture,Bookcases,Bookcases Item 9,1,0.15,6285.32,850.45,Credit Card
ORD-101158,2022-12-13,2022-12-15,Standard Class,CUST-1991,Customer 307,Consumer,South,Uttar Pradesh,Noida,Technology,Copiers,Copiers Item 9,1,0.1,3187.49,622.63,COD
ORD-101159,2023-06-13,2023-06-17,Same Day,CUST-1561,Customer 122,Corporate,West,Delhi,New Delhi,Office Supplies,Art,Art Item 15,4,0.0,3152.21,523.44,Net Banking
ORD-101160,2023-10-02,2023-10-06,Standard Class,CUST-1066,Customer 17,Corporate,West,Rajasthan,Jaipur,Furniture,Bookcases,Bookcases Item 12,7,0.0,13563.44,-449.32,UPI
ORD-101161,2022-06-28,2022-06-29,Standard Class,CUST-1437,Customer 345,Corporate,South,Rajasthan,Udaipur,Office Supplies,Envelopes,Envelopes Item 1,7,0.05,5638.72,1380.1,COD
ORD-101162,2022-07-01,2022-07-05,Second Class,CUST-1483,Customer 16,Corporate,East,Telangana,Warangal,Technology,Machines,Machines Item 15,5,0.0,202356.0,15320.01,Debit Card
ORD-101163,2023-10-26,2023-10-31,Same Day,CUST-1958,Customer 313,Corporate,South,Gujarat,Ahmedabad,Office Supplies,Labels,Labels Item 4,6,0.0,7955.18,1287.52,Credit Card
ORD-101164,2022-01-25,2022-01-30,Same Day,CUST-1515,Customer 215,Home Office,West,Tamil Nadu,Madurai,Technology,Accessories,Accessories Item 12,3,0.0,2542.19,490.38,UPI
ORD-101165,2022-06-29,2022-07-06,First Class,CUST-1576,Customer 321,Corporate,North,Rajasthan,Jaipur,Furniture,Chairs,Chairs Item 4,7,0.05,79072.92,3989.93,Debit Card
ORD-101166,2023-12-11,2023-12-12,Standard Class,CUST-1958,Customer 107,Home Office,West,Karnataka,Bengaluru,Technology,Copiers,Copiers Item 15,2,0.0,51714.47,15006.76,COD
ORD-101167,2023-05-16,2023-05-23,Standard Class,CUST-1547,Customer 374,Consumer,East,Kerala,Thiruvananthapuram,Office Supplies,Binders,Binders Item 15,6,0.15,4702.88,621.71,COD
ORD-101168,2022-06-10,2022-06-17,First Class,CUST-1201,Customer 122,Corporate,West,Kerala,Kochi,Office Supplies,Storage,Storage Item 14,4,0.2,2934.19,314.92,Debit Card
ORD-101169,2022-06-26,2022-07-02,First Class,CUST-1331,Customer 344,Home Office,North,Delhi,New Delhi,Office Supplies,Labels,Labels Item 9,5,0.1,1594.12,213.78,Debit Card
ORD-101170,2022-10-12,2022-10-14,First Class,CUST-1040,Customer 352,Consumer,South,Telangana,Warangal,Furniture,Bookcases,Bookcases Item 5,5,0.0,37012.3,5899.56,Credit Card
ORD-101171,2022-03-04,2022-03-06,First Class,CUST-1078,Customer 389,Corporate,South,Gujarat,Vadodara,Furniture,Chairs,Chairs Item 13,4,0.1,31896.85,981.8,Debit Card
ORD-101172,2023-10-24,2023-10-28,Second Class,CUST-1839,Customer 343,Corporate,West,Tamil Nadu,Coimbatore,Furniture,Tables,Tables Item 5,3,0.2,6978.13,343.96,Debit Card
ORD-101173,2023-10-28,2023-11-01,Same Day,CUST-1693,Customer 353,Home Office,East,Kerala,Thiruvananthapuram,Office Supplies,Storage,Storage Item 5,4,0.15,3624.03,158.84,Debit Card
ORD-101174,2022-06-05,2022-06-11,Same Day,CUST-1836,Customer 211,Home Office,South,West Bengal,Siliguri,Office Supplies,Art,Art Item 6,7,0.0,2261.72,123.34,Credit Card
ORD-101175,2023-04-14,2023-04-18,Standard Class,CUST-1241,Customer 375,Corporate,South,Tamil Nadu,Chennai,Furniture,Bookcases,Bookcases Item 3,1,0.0,10484.8,-234.64,COD
ORD-101176,2022-02-18,2022-02-20,Standard Class,CUST-1137,Customer 105,Consumer,East,Rajasthan,Jaipur,Furniture,Tables,Tables Item 6,3,0.0,9987.7,641.63,Debit Card
ORD-101177,2022-03-25,2022-04-01,First Class,CUST-1864,Customer 105,Home Office,North,Delhi,New Delhi,Office Supplies,Paper,Paper Item 11,2,0.15,706.19,94.91,Net Banking
ORD-101178,2022-12-27,2022-12-30,First Class,CUST-1990,Customer 190,Consumer,North,Uttar Pradesh,Noida,Office Supplies,Envelopes,Envelopes Item 14,1,0.1,1290.57,194.39,UPI
ORD-101179,2023-11-20,2023-11-25,Standard Class,CUST-1961,Customer 216,Consumer,West,Karnataka,Mysuru,Office Supplies,Paper,Paper Item 8,4,0.0,3824.51,157.01,UPI
ORD-101180,2022-05-28,2022-05-31,First Class,CUST-1920,Customer 74,Home Office,East,Telangana,Warangal,Technology,Machines,Machines Item 8,1,0.05,40996.28,11691.29,COD
ORD-101181,2023-09-22,2023-09-25,Standard Class,CUST-1316,Customer 209,Corporate,East,Rajasthan,Udaipur,Furniture,Chairs,Chairs Item 13,4,0.0,40271.15,-566.21,UPI
ORD-101182,2022-12-08,2022-12-10,Second Class,CUST-1106,Customer 39,Corporate,South,Tamil Nadu,Coimbatore,Office Supplies,Envelopes,Envelopes Item 6,3,0.2,1055.41,31.68,Credit Card
ORD-101183,2023-04-21,2023-04-24,First Class,CUST-1298,Customer 34,Consumer,North,Karnataka,Mysuru,Office Supplies,Paper,Paper Item 6,5,0.05,6299.23,332.85,Net Banking
ORD-101184,2022-03-04,2022-03-10,Same Day,CUST-1293,Customer 10,Consumer,East,Delhi,New Delhi,Office Supplies,Art,Art Item 5,1,0.0,842.43,145.83,UPI
ORD-101185,2023-12-02,2023-12-03,Same Day,CUST-1777,Customer 217,Corporate,East,Karnataka,Mysuru,Technology,Phones,Phones Item 3,5,0.05,138905.61,37731.3,Credit Card
ORD-101186,2022-12-26,2022-12-30,First Class,CUST-1377,Customer 388,Consumer,West,Maharashtra,Nagpur,Furniture,Chairs,Chairs Item 14,7,0.05,76440.19,-631.06,UPI
ORD-101187,2023-07-15,2023-07-16,Standard Class,CUST-1689,Customer 20,Corporate,West,Gujarat,Surat,Office Supplies,Storage,Storage Item 7,7,0.1,1421.6,354.85,COD
ORD-101188,2022-11-23,2022-11-30,Second Class,CUST-1142,Customer 62,Home Office,West,Kerala,Kochi,Office Supplies,Labels,Labels Item 5,2,0.05,137.47,7.48,Net Banking
ORD-101189,2022-05-21,2022-05-26,Second Class,CUST-1197,Customer 282,Consumer,West,Uttar Pradesh,Lucknow,Office Supplies,Art,Art Item 15,2,0.15,509.52,101.34,Net Banking
ORD-101190,2022-08-03,2022-08-07,Standard Class,CUST-1785,Customer 41,Home Office,East,Kerala,Thiruvananthapuram,Technology,Machines,Machines Item 4,6,0.0,164641.9,20264.67,Net Banking
ORD-101191,2023-03-11,2023-03-14,Same Day,CUST-1533,Customer 80,Home Office,South,Telangana,Warangal,Technology,Phones,Phones Item 8,3,0.15,43752.8,11267.86,Credit Card
ORD-101192,2023-12-24,2023-12-29,Second Class,CUST-1641,Customer 243,Home Office,East,West Bengal,Siliguri,Office Supplies,Binders,Binders Item 15,2,0.05,164.81,35.14,UPI
ORD-101193,2022-11-14,2022-11-18,Standard Class,CUST-1443,Customer 111,Corporate,East,Maharashtra,Nagpur,Furniture,Tables,Tables Item 4,4,0.15,15511.6,2764.16,COD
ORD-101194,2022-02-01,2022-02-07,Standard Class,CUST-1938,Customer 166,Corporate,East,West Bengal,Siliguri,Furniture,Tables,Tables Item 2,4,0.0,39340.82,3958.8,UPI
ORD-101195,2023-11-01,2023-11-07,Standard Class,CUST-1077,Customer 373,Home Office,East,West Bengal,Kolkata,Technology,Phones,Phones Item 1,5,0.15,189276.44,46980.52,UPI
ORD-101196,2022-10-12,2022-10-18,Same Day,CUST-1990,Customer 172,Consumer,North,Karnataka,Mangaluru,Office Supplies,Labels,Labels Item 6,2,0.1,1666.63,281.79,UPI
ORD-101197,2022-11-01,2022-11-07,Standard Class,CUST-1207,Customer 158,Corporate,North,Kerala,Kochi,Furniture,Chairs,Chairs Item 6,7,0.2,4555.49,-26.72,UPI
ORD-101198,2023-03-05,2023-03-08,Same Day,CUST-1132,Customer 380,Corporate,South,Gujarat,Ahmedabad,Furniture,Bookcases,Bookcases Item 10,5,0.05,34665.38,301.7,UPI
ORD-101199,2023-04-22,2023-04-23,First Class,CUST-1955,Customer 201,Corporate,East,Karnataka,Mangaluru,Furniture,Tables,Tables Item 10,6,0.15,27793.05,1614.91,UPI
ORD-101200,2022-10-13,2022-10-17,Same Day,CUST-1538,Customer 350,Home Office,East,Kerala,Kochi,Furniture,Tables,Tables Item 14,5,0.0,10422.6,1001.07,Debit Card
ORD-101201,2022-05-24,2022-05-27,Second Class,CUST-1693,Customer 369,Corporate,West,Telangana,Hyderabad,Office Supplies,Binders,Binders Item 3,3,0.0,1938.55,336.1,Net Banking
ORD-101202,2023-02-28,2023-03-06,Second Class,CUST-1040,Customer 331,Home Office,West,West Bengal,Siliguri,Office Supplies,Labels,Labels Item 6,7,0.15,8643.05,414.89,COD
ORD-101203,2022-01-19,2022-01-26,First Class,CUST-1179,Customer 182,Home Office,North,Telangana,Warangal,Technology,Copiers,Copiers Item 6,5,0.1,22490.57,5378.59,UPI
ORD-101204,2022-01-18,2022-01-19,Same Day,CUST-1169,Customer 159,Corporate,South,Uttar Pradesh,Noida,Office Supplies,Labels,Labels Item 2,3,0.0,1057.09,195.43,UPI
ORD-101205,2023-08-13,2023-08-20,First Class,CUST-1827,Customer 33,Corporate,North,Tamil Nadu,Chennai,Office Supplies,Art,Art Item 2,5,0.2,636.86,76.96,Debit Card
ORD-101206,2023-01-06,2023-01-11,Standard Class,CUST-1141,Customer 278,Consumer,West,Telangana,Warangal,Office Supplies,Envelopes,Envelopes Item 12,3,0.0,1839.66,292.21,Net Banking
ORD-101207,2022-06-24,2022-07-01,Standard Class,CUST-1245,Customer 21,Consumer,East,Karnataka,Mangaluru,Office Supplies,Binders,Binders Item 11,4,0.0,402.9,92.33,Debit Card
ORD-101208,2022-07-13,2022-07-18,Same Day,CUST-1072,Customer 150,Consumer,South,Kerala,Thiruvananthapuram,Technology,Phones,Phones Item 12,7,0.0,179535.71,13311.52,Credit Card
ORD-101209,2023-05-17,2023-05-22,Second Class,CUST-1747,Customer 293,Corporate,South,Kerala,Thiruvananthapuram,Technology,Copiers,Copiers Item 6,1,0.1,20079.28,3704.24,Credit Card
ORD-101210,2022-04-23,2022-04-29,First Class,CUST-1903,Customer 96,Consumer,West,Uttar Pradesh,Kanpur,Office Supplies,Labels,Labels Item 11,6,0.0,7352.79,830.33,Debit Card
ORD-101211,2022-04-24,2022-04-29,Second Class,CUST-1159,Customer 313,Home Office,North,Gujarat,Surat,Furniture,Furnishings,Furnishings Item 1,5,0.15,19840.88,-60.78,Debit Card
ORD-101212,2022-08-10,2022-08-12,Standard Class,CUST-1307,Customer 34,Consumer,West,West Bengal,Kolkata,Furniture,Chairs,Chairs Item 2,7,0.1,37148.45,4430.93,UPI
ORD-101213,2023-11-09,2023-11-13,First Class,CUST-1944,Customer 29,Home Office,North,Tamil Nadu,Salem,Office Supplies,Envelopes,Envelopes Item 8,3,0.0,3059.72,305.09,UPI
ORD-101214,2023-10-06,2023-10-10,Same Day,CUST-1546,Customer 198,Consumer,North,Delhi,New Delhi,Office Supplies,Art,Art Item 9,2,0.0,1848.55,404.02,Credit Card
ORD-101215,2022-09-21,2022-09-27,Same Day,CUST-1464,Customer 68,Corporate,South,Delhi,New Delhi,Furniture,Bookcases,Bookcases Item 7,6,0.1,14422.59,739.63,Debit Card
ORD-101216,2022-02-24,2022-02-26,First Class,CUST-1248,Customer 9,Corporate,West,West Bengal,Siliguri,Technology,Machines,Machines Item 1,6,0.0,117063.21,20923.51,Credit Card
ORD-101217,2023-10-05,2023-10-12,Standard Class,CUST-1074,Customer 106,Consumer,South,Kerala,Thiruvananthapuram,Technology,Copiers,Copiers Item 9,2,0.05,71629.5,12324.59,COD
ORD-101218,2023-04-03,2023-04-06,First Class,CUST-1575,Customer 70,Corporate,North,Karnataka,Mangaluru,Office Supplies,Binders,Binders Item 14,1,0.0,1198.35,37.74,COD
ORD-101219,2022-06-11,2022-06-18,First Class,CUST-1491,Customer 399,Corporate,East,Rajasthan,Jaipur,Office Supplies,Labels,Labels Item 14,7,0.15,4064.39,809.03,Net Banking
ORD-101220,2023-01-15,2023-01-18,First Class,CUST-1706,Customer 90,Consumer,North,Kerala,Kochi,Office Supplies,Storage,Storage Item 12,2,0.05,328.28,59.29,COD
ORD-101221,2022-03-28,2022-04-02,Same Day,CUST-1786,Customer 322,Consumer,South,Tamil Nadu,Madurai,Office Supplies,Paper,Paper Item 13,2,0.0,987.57,162.51,Net Banking
ORD-101222,2022-02-24,2022-02-25,Second Class,CUST-1892,Customer 289,Home Office,South,Karnataka,Mysuru,Furniture,Furnishings,Furnishings Item 14,4,0.0,13640.64,1664.98,COD
ORD-101223,2023-04-21,2023-04-24,Second Class,CUST-1606,Customer 217,Corporate,West,Rajasthan,Udaipur,Office Supplies,Binders,Binders Item 2,2,0.0,820.75,49.57,COD
ORD-101224,2022-06-27,2022-06-28,Second Class,CUST-1391,Customer 226,Home Office,West,Telangana,Hyderabad,Furniture,Furnishings,Furnishings Item 8,7,0.0,19179.16,2733.26,UPI
ORD-101225,2023-01-26,2023-01-30,Second Class,CUST-1051,Customer 129,Consumer,East,West Bengal,Siliguri,Technology,Machines,Machines Item 6,1,0.1,22193.23,6517.54,UPI
ORD-101226,2022-12-15,2022-12-16,First Class,CUST-1476,Customer 246,Corporate,East,Karnataka,Bengaluru,Technology,Machines,Machines Item 2,7,0.0,186222.6,25275.98,Net Banking
ORD-101227,2022-01-08,2022-01-12,Same Day,CUST-1916,Customer 21,Consumer,South,Tamil Nadu,Madurai,Furniture,Chairs,Chairs Item 7,2,0.1,13820.56,-307.4,Net Banking
ORD-101228,2022-11-09,2022-11-11,First Class,CUST-1517,Customer 117,Corporate,East,Kerala,Thiruvananthapuram,Office Supplies,Binders,Binders Item 4,1,0.2,846.25,118.35,UPI
ORD-101229,2023-03-19,2023-03-21,Second Class,CUST-1825,Customer 345,Home Office,East,Rajasthan,Udaipur,Office Supplies,Art,Art Item 11,6,0.1,1792.67,193.24,UPI
ORD-101230,2022-11-24,2022-11-30,Same Day,CUST-1053,Customer 283,Home Office,East,Karnataka,Mysuru,Furniture,Bookcases,Bookcases Item 13,1,0.0,8598.15,1201.49,Debit Card
ORD-101231,2022-02-23,2022-03-01,First Class,CUST-1260,Customer 207,Corporate,South,Tamil Nadu,Salem,Furniture,Bookcases,Bookcases Item 7,6,0.1,21699.15,-808.01,Credit Card
ORD-101232,2022-08-27,2022-09-01,Same Day,CUST-1398,Customer 172,Home Office,West,Gujarat,Ahmedabad,Office Supplies,Art,Art Item 10,4,0.0,2601.83,226.44,Net Banking
ORD-101233,2022-08-17,2022-08-20,Standard Class,CUST-1876,Customer 95,Home Office,North,Kerala,Thiruvananthapuram,Furniture,Bookcases,Bookcases Item 9,6,0.0,14803.18,-398.32,Net Banking
ORD-101234,2023-08-02,2023-08-07,Second Class,CUST-1782,Customer 73,Home Office,South,Delhi,New Delhi,Technology,Accessories,Accessories Item 15,4,0.05,69640.68,18350.33,Net Banking
ORD-101235,2022-02-20,2022-02-24,First Class,CUST-1029,Customer 97,Consumer,East,Tamil Nadu,Salem,Furniture,Bookcases,Bookcases Item 2,4,0.2,30740.88,-449.26,COD
ORD-101236,2023-09-01,2023-09-06,First Class,CUST-1477,Customer 347,Home Office,East,Delhi,New Delhi,Furniture,Furnishings,Furnishings Item 4,3,0.2,19940.43,558.09,Net Banking
ORD-101237,2023-08-27,2023-08-28,Same Day,CUST-1135,Customer 277,Corporate,East,Karnataka,Bengaluru,Office Supplies,Binders,Binders Item 3,1,0.2,1120.67,58.42,COD
ORD-101238,2022-09-21,2022-09-25,First Class,CUST-1475,Customer 300,Home Office,West,Delhi,New Delhi,Furniture,Furnishings,Furnishings Item 7,5,0.0,33751.01,-1207.86,UPI
ORD-101239,2023-02-22,2023-02-28,Second Class,CUST-1365,Customer 217,Corporate,North,Rajasthan,Udaipur,Office Supplies,Storage,Storage Item 2,3,0.2,3277.28,288.73,Credit Card
ORD-101240,2022-04-06,2022-04-08,First Class,CUST-1592,Customer 107,Home Office,North,Delhi,New Delhi,Office Supplies,Binders,Binders Item 15,7,0.05,1025.66,197.69,UPI
ORD-101241,2022-03-29,2022-04-04,First Class,CUST-1514,Customer 207,Home Office,West,Tamil Nadu,Madurai,Office Supplies,Labels,Labels Item 1,1,0.0,1086.9,128.11,Debit Card
ORD-101242,2022-03-19,2022-03-22,First Class,CUST-1536,Customer 312,Consumer,West,Karnataka,Bengaluru,Office Supplies,Storage,Storage Item 11,4,0.0,1340.28,306.9,Debit Card
ORD-101243,2022-10-15,2022-10-19,First Class,CUST-1200,Customer 318,Consumer,North,Telangana,Warangal,Office Supplies,Paper,Paper Item 13,2,0.0,2041.46,178.12,COD
ORD-101244,2022-04-30,2022-05-04,First Class,CUST-1132,Customer 334,Corporate,West,Uttar Pradesh,Noida,Office Supplies,Storage,Storage Item 8,2,0.0,1190.06,210.27,Debit Card
ORD-101245,2023-05-06,2023-05-07,Standard Class,CUST-1656,Customer 89,Corporate,South,Tamil Nadu,Salem,Furniture,Furnishings,Furnishings Item 10,5,0.0,17916.77,-846.98,COD
ORD-101246,2023-03-28,2023-03-31,Same Day,CUST-1425,Customer 381,Home Office,South,Telangana,Hyderabad,Furniture,Tables,Tables Item 11,6,0.2,32532.82,3743.75,Debit Card
ORD-101247,2023-05-15,2023-05-17,First Class,CUST-1033,Customer 124,Consumer,West,Kerala,Kochi,Technology,Accessories,Accessories Item 2,6,0.05,175757.03,45235.06,COD
ORD-101248,2022-06-14,2022-06-21,First Class,CUST-1134,Customer 90,Home Office,North,Rajasthan,Udaipur,Furniture,Bookcases,Bookcases Item 13,5,0.1,13139.86,-297.84,COD
ORD-101249,2022-07-01,2022-07-05,First Class,CUST-1145,Customer 302,Consumer,North,West Bengal,Siliguri,Office Supplies,Storage,Storage Item 4,7,0.0,3825.69,100.83,Credit Card
ORD-101250,2023-04-14,2023-04-18,Same Day,CUST-1476,Customer 398,Home Office,East,Telangana,Warangal,Furniture,Chairs,Chairs Item 3,2,0.2,11841.71,1813.9,COD
ORD-101251,2022-01-07,2022-01-08,Same Day,CUST-1929,Customer 211,Consumer,East,Tamil Nadu,Salem,Office Supplies,Envelopes,Envelopes Item 14,4,0.1,3879.0,227.83,Credit Card
ORD-101252,2022-11-26,2022-12-01,Same Day,CUST-1078,Customer 180,Home Office,East,Tamil Nadu,Salem,Office Supplies,Art,Art Item 10,4,0.2,4432.91,1052.02,Debit Card
ORD-101253,2023-11-04,2023-11-06,First Class,CUST-1663,Customer 260,Home Office,East,Maharashtra,Nagpur,Office Supplies,Envelopes,Envelopes Item 4,4,0.0,3206.76,346.99,COD
ORD-101254,2022-05-31,2022-06-06,Standard Class,CUST-1445,Customer 278,Consumer,West,Uttar Pradesh,Lucknow,Office Supplies,Envelopes,Envelopes Item 13,4,0.1,3166.23,654.64,UPI
ORD-101255,2022-03-26,2022-03-29,First Class,CUST-1235,Customer 277,Corporate,South,Karnataka,Mangaluru,Office Supplies,Binders,Binders Item 13,3,0.0,4476.94,961.33,UPI
ORD-101256,2022-05-27,2022-05-31,Standard Class,CUST-1657,Customer 107,Home Office,West,West Bengal,Siliguri,Office Supplies,Binders,Binders Item 3,1,0.0,1442.3,215.81,Net Banking
ORD-101257,2023-09-16,2023-09-20,First Class,CUST-1566,Customer 74,Corporate,West,West Bengal,Kolkata,Office Supplies,Paper,Paper Item 4,7,0.15,2386.21,533.12,Debit Card
ORD-101258,2023-01-16,2023-01-22,Second Class,CUST-1145,Customer 33,Home Office,East,Delhi,New Delhi,Furniture,Chairs,Chairs Item 10,5,0.0,30632.33,302.97,Net Banking
ORD-101259,2023-07-02,2023-07-04,Standard Class,CUST-1088,Customer 170,Corporate,South,Gujarat,Vadodara,Furniture,Bookcases,Bookcases Item 8,4,0.2,22031.42,-49.19,Credit Card
ORD-101260,2022-10-12,2022-10-17,Same Day,CUST-1366,Customer 60,Home Office,South,Tamil Nadu,Chennai,Office Supplies,Labels,Labels Item 7,6,0.1,3459.43,102.82,UPI
ORD-101261,2023-12-01,2023-12-05,Second Class,CUST-1473,Customer 146,Home Office,West,Karnataka,Bengaluru,Technology,Machines,Machines Item 7,7,0.0,251624.87,73847.85,Debit Card
ORD-101262,2022-03-23,2022-03-25,Same Day,CUST-1953,Customer 228,Home Office,South,Kerala,Thiruvananthapuram,Furniture,Tables,Tables Item 11,7,0.2,9974.69,117.82,Net Banking
ORD-101263,2023-05-29,2023-06-04,Standard Class,CUST-1345,Customer 348,Home Office,East,Telangana,Hyderabad,Office Supplies,Art,Art Item 15,5,0.2,1768.43,180.32,COD
ORD-101264,2023-12-10,2023-12-11,Second Class,CUST-1406,Customer 220,Consumer,East,West Bengal,Siliguri,Furniture,Furnishings,Furnishings Item 7,6,0.2,19802.02,-539.12,Credit Card
ORD-101265,2023-06-07,2023-06-12,Second Class,CUST-1367,Customer 24,Corporate,North,Telangana,Warangal,Office Supplies,Binders,Binders Item 8,6,0.15,6633.2,1284.8,Net Banking
ORD-101266,2023-01-21,2023-01-24,Same Day,CUST-1128,Customer 102,Consumer,South,Kerala,Kochi,Technology,Phones,Phones Item 9,5,0.0,185885.15,35576.57,UPI
ORD-101267,2023-12-08,2023-12-12,Same Day,CUST-1431,Customer 138,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Art,Art Item 7,3,0.0,905.33,37.11,Net Banking
ORD-101268,2023-04-16,2023-04-18,Standard Class,CUST-1577,Customer 335,Consumer,North,Karnataka,Bengaluru,Furniture,Tables,Tables Item 7,5,0.05,21404.34,-55.99,UPI
ORD-101269,2022-04-29,2022-04-30,First Class,CUST-1253,Customer 64,Corporate,South,Tamil Nadu,Coimbatore,Technology,Copiers,Copiers Item 4,1,0.2,6505.86,654.62,Debit Card
ORD-101270,2023-01-31,2023-02-03,Second Class,CUST-1106,Customer 109,Home Office,East,Gujarat,Vadodara,Technology,Accessories,Accessories Item 4,2,0.15,54582.14,13763.0,Credit Card
ORD-101271,2023-06-16,2023-06-23,First Class,CUST-1888,Customer 87,Corporate,West,Kerala,Kochi,Office Supplies,Storage,Storage Item 12,7,0.1,3804.89,712.09,Net Banking
ORD-101272,2022-09-18,2022-09-20,Standard Class,CUST-1389,Customer 248,Consumer,South,Tamil Nadu,Madurai,Office Supplies,Art,Art Item 14,1,0.2,388.45,16.9,Credit Card
ORD-101273,2022-09-13,2022-09-15,Standard Class,CUST-1447,Customer 365,Consumer,East,Kerala,Kochi,Furniture,Furnishings,Furnishings Item 1,6,0.05,45595.25,5673.77,Debit Card
ORD-101274,2022-08-14,2022-08-17,First Class,CUST-1508,Customer 152,Home Office,North,Karnataka,Mysuru,Office Supplies,Binders,Binders Item 4,7,0.0,943.79,162.22,Credit Card
ORD-101275,2022-02-22,2022-02-23,Second Class,CUST-1317,Customer 22,Home Office,North,Uttar Pradesh,Lucknow,Furniture,Chairs,Chairs Item 4,1,0.15,3429.54,265.09,Net Banking
ORD-101276,2023-05-15,2023-05-22,First Class,CUST-1653,Customer 398,Corporate,North,Rajasthan,Udaipur,Office Supplies,Storage,Storage Item 10,1,0.0,1397.56,163.48,Debit Card
